energy_kwh,irradiance,sun_height,temperature,wind_speed,intensity,datetime
0.72105,1009.92,59.19,31.29,1.66,0.0,2020-08-22 13:00:00
0.66085,911.51,52.2,32.27,2.0,0.0,2020-08-22 14:00:00
0.5498099999999999,744.2,42.59,32.77,2.21,0.0,2020-08-22 15:00:00
0.38808,524.12,31.76,32.87,2.21,0.0,2020-08-22 16:00:00
0.18993000000000002,282.36,20.43,32.59,2.0,0.0,2020-08-22 17:00:00
0.02425,61.26,9.04,31.86,1.66,0.0,2020-08-22 18:00:00
0.0,0.0,0.0,30.4,1.24,0.0,2020-08-22 19:00:00
0.0,0.0,0.0,28.49,1.03,0.0,2020-08-22 20:00:00
0.0,0.0,0.0,25.89,1.38,0.0,2020-08-22 21:00:00
0.0,0.0,0.0,24.43,1.86,0.0,2020-08-22 22:00:00
0.0,0.0,0.0,22.92,2.07,0.0,2020-08-22 23:00:00
0.0,0.0,0.0,21.93,2.28,0.0,2020-08-23 00:00:00
0.0,0.0,0.0,21.24,2.69,0.0,2020-08-23 01:00:00
0.0,0.0,0.0,20.61,2.9,0.0,2020-08-23 02:00:00
0.0,0.0,0.0,20.0,3.03,0.0,2020-08-23 03:00:00
0.0,0.0,0.0,19.46,3.03,0.0,2020-08-23 04:00:00
0.0,0.0,0.0,19.01,2.97,0.0,2020-08-23 05:00:00
0.01326,28.86,6.1,18.68,2.76,0.0,2020-08-23 06:00:00
0.14683000000000002,219.29,17.46,19.69,2.48,0.0,2020-08-23 07:00:00
0.36637000000000003,470.21,28.84,22.17,3.1,0.0,2020-08-23 08:00:00
0.5501,705.06,39.83,24.65,3.24,0.0,2020-08-23 09:00:00
0.65564,863.61,49.8,26.92,2.97,0.0,2020-08-23 10:00:00
0.73866,1005.07,57.55,28.79,2.48,0.0,2020-08-23 11:00:00
0.75124,1047.97,61.07,30.28,1.86,0.0,2020-08-23 12:00:00
0.7157100000000001,1011.76,58.85,31.41,1.24,0.0,2020-08-23 13:00:00
0.65513,923.17,51.89,32.19,0.9,0.0,2020-08-23 14:00:00
0.54673,757.35,42.31,32.59,0.69,0.0,2020-08-23 15:00:00
0.38498000000000004,528.13,31.49,32.61,0.62,0.0,2020-08-23 16:00:00
0.18749000000000002,281.19,20.17,32.27,0.62,0.0,2020-08-23 17:00:00
0.02231,58.14,8.77,31.65,0.76,0.0,2020-08-23 18:00:00
0.0,0.0,0.0,30.8,0.83,0.0,2020-08-23 19:00:00
0.0,0.0,0.0,28.88,1.59,0.0,2020-08-23 20:00:00
0.0,0.0,0.0,26.79,2.28,0.0,2020-08-23 21:00:00
0.0,0.0,0.0,25.17,2.55,0.0,2020-08-23 22:00:00
0.0,0.0,0.0,24.11,2.83,0.0,2020-08-23 23:00:00
0.0,0.0,0.0,23.28,3.38,0.0,2020-08-24 00:00:00
0.0,0.0,0.0,22.5,3.59,0.0,2020-08-24 01:00:00
0.0,0.0,0.0,21.69,3.52,0.0,2020-08-24 02:00:00
0.0,0.0,0.0,21.05,3.31,0.0,2020-08-24 03:00:00
0.0,0.0,0.0,20.52,3.03,0.0,2020-08-24 04:00:00
0.0,0.0,0.0,20.07,2.76,0.0,2020-08-24 05:00:00
0.01439,30.61,5.93,19.74,2.62,0.0,2020-08-24 06:00:00
0.13593,200.85,17.3,20.94,2.55,0.0,2020-08-24 07:00:00
0.28463,367.38,28.67,22.82,2.83,0.0,2020-08-24 08:00:00
0.51967,668.27,39.64,24.44,2.55,0.0,2020-08-24 09:00:00
0.62699,828.33,49.57,26.28,2.21,0.0,2020-08-24 10:00:00
0.7054900000000001,964.86,57.27,28.24,1.72,0.0,2020-08-24 11:00:00
0.72434,1019.19,60.74,29.99,1.17,0.0,2020-08-24 12:00:00
0.68277,969.84,58.51,31.38,0.76,0.0,2020-08-24 13:00:00
0.63088,884.79,51.58,32.32,0.9,0.0,2020-08-24 14:00:00
0.51643,707.8,42.02,32.9,1.1,0.0,2020-08-24 15:00:00
0.36619,498.56,31.22,33.01,1.31,0.0,2020-08-24 16:00:00
0.17672,263.27,19.9,32.73,1.66,0.0,2020-08-24 17:00:00
0.02323,56.31,8.5,32.05,1.86,0.0,2020-08-24 18:00:00
0.0,0.0,0.0,30.89,1.72,0.0,2020-08-24 19:00:00
0.0,0.0,0.0,29.44,1.52,0.0,2020-08-24 20:00:00
0.0,0.0,0.0,27.84,1.03,0.0,2020-08-24 21:00:00
0.0,0.0,0.0,27.28,0.9,0.0,2020-08-24 22:00:00
0.0,0.0,0.0,25.4,1.17,0.0,2020-08-24 23:00:00
0.0,0.0,0.0,24.04,1.03,0.0,2020-08-25 00:00:00
0.0,0.0,0.0,22.92,0.97,0.0,2020-08-25 01:00:00
0.0,0.0,0.0,21.97,0.9,0.0,2020-08-25 02:00:00
0.0,0.0,0.0,20.14,1.24,0.0,2020-08-25 03:00:00
0.0,0.0,0.0,19.15,1.45,0.0,2020-08-25 04:00:00
0.0,0.0,0.0,18.76,1.66,0.0,2020-08-25 05:00:00
0.013869999999999999,29.73,5.77,18.49,1.72,0.0,2020-08-25 06:00:00
0.14191,212.74,17.14,20.19,1.24,0.0,2020-08-25 07:00:00
0.34556,453.37,28.5,23.96,1.17,0.0,2020-08-25 08:00:00
0.5135299999999999,680.14,39.45,26.28,0.97,0.0,2020-08-25 09:00:00
0.61872,848.64,49.35,28.73,0.83,0.0,2020-08-25 10:00:00
0.7004199999999999,981.62,56.98,31.03,1.31,0.0,2020-08-25 11:00:00
0.7313,1029.55,60.4,32.86,1.93,0.0,2020-08-25 12:00:00
0.71466,999.67,58.16,34.07,2.41,0.0,2020-08-25 13:00:00
0.66342,916.12,51.26,34.85,2.76,0.0,2020-08-25 14:00:00
0.5423600000000001,736.85,41.73,35.18,2.83,0.0,2020-08-25 15:00:00
0.37625,511.42,30.94,35.15,2.83,0.0,2020-08-25 16:00:00
0.17843,268.87,19.63,34.75,2.76,0.0,2020-08-25 17:00:00
0.02163,54.63,8.23,33.84,2.34,0.0,2020-08-25 18:00:00
0.0,0.0,0.0,32.06,1.86,0.0,2020-08-25 19:00:00
0.0,0.0,0.0,30.42,1.86,0.0,2020-08-25 20:00:00
0.0,0.0,0.0,29.04,1.86,0.0,2020-08-25 21:00:00
0.0,0.0,0.0,27.37,1.52,0.0,2020-08-25 22:00:00
0.0,0.0,0.0,25.62,1.17,0.0,2020-08-25 23:00:00
0.0,0.0,0.0,24.24,1.03,0.0,2020-08-26 00:00:00
0.0,0.0,0.0,23.24,0.9,0.0,2020-08-26 01:00:00
0.0,0.0,0.0,21.58,1.17,0.0,2020-08-26 02:00:00
0.0,0.0,0.0,20.11,1.31,0.0,2020-08-26 03:00:00
0.0,0.0,0.0,19.27,1.38,0.0,2020-08-26 04:00:00
0.0,0.0,0.0,18.67,1.45,0.0,2020-08-26 05:00:00
0.01269,27.98,5.6,18.19,1.45,0.0,2020-08-26 06:00:00
0.14007,208.68,16.98,20.29,0.83,0.0,2020-08-26 07:00:00
0.34143,453.15,28.33,25.22,0.62,0.0,2020-08-26 08:00:00
0.5017,675.1,39.26,28.36,0.62,0.0,2020-08-26 09:00:00
0.60634,836.53,49.12,30.88,1.03,0.0,2020-08-26 10:00:00
0.69908,980.18,56.69,32.94,1.79,0.0,2020-08-26 11:00:00
0.7285499999999999,1021.41,60.06,34.45,2.62,0.0,2020-08-26 12:00:00
0.70797,984.9,57.81,35.37,3.17,0.0,2020-08-26 13:00:00
0.6489,891.99,50.94,35.91,3.45,0.0,2020-08-26 14:00:00
0.53431,724.61,41.43,36.11,3.45,0.0,2020-08-26 15:00:00
0.36919,502.06,30.66,35.96,3.38,0.0,2020-08-26 16:00:00
0.17327,261.09,19.36,35.49,3.24,0.0,2020-08-26 17:00:00
0.02082,52.43,7.95,34.5,2.69,0.0,2020-08-26 18:00:00
0.0,0.0,0.0,32.38,2.48,0.0,2020-08-26 19:00:00
0.0,0.0,0.0,30.59,2.48,0.0,2020-08-26 20:00:00
0.0,0.0,0.0,29.25,2.28,0.0,2020-08-26 21:00:00
0.0,0.0,0.0,27.78,1.79,0.0,2020-08-26 22:00:00
0.0,0.0,0.0,26.07,1.52,0.0,2020-08-26 23:00:00
0.0,0.0,0.0,24.25,1.24,0.0,2020-08-27 00:00:00
0.0,0.0,0.0,23.23,0.97,0.0,2020-08-27 01:00:00
0.0,0.0,0.0,21.9,1.38,0.0,2020-08-27 02:00:00
0.0,0.0,0.0,21.13,1.59,0.0,2020-08-27 03:00:00
0.0,0.0,0.0,20.35,1.59,0.0,2020-08-27 04:00:00
0.0,0.0,0.0,19.64,1.59,0.0,2020-08-27 05:00:00
0.012039999999999999,27.11,5.43,19.05,1.45,0.0,2020-08-27 06:00:00
0.13929,208.5,16.82,20.73,1.03,0.0,2020-08-27 07:00:00
0.33570999999999995,445.27,28.16,25.51,0.76,0.0,2020-08-27 08:00:00
0.5002,672.84,39.07,28.59,0.69,0.0,2020-08-27 09:00:00
0.59409,828.8,48.88,31.01,0.48,0.0,2020-08-27 10:00:00
0.6781200000000001,970.19,56.4,32.84,0.76,0.0,2020-08-27 11:00:00
0.71029,1016.88,59.71,34.22,1.38,0.0,2020-08-27 12:00:00
0.69975,993.54,57.46,35.22,1.86,0.0,2020-08-27 13:00:00
0.6439900000000001,897.85,50.61,35.87,2.34,0.0,2020-08-27 14:00:00
0.53351,729.75,41.13,36.15,2.62,0.0,2020-08-27 15:00:00
0.36261,494.87,30.37,35.94,2.83,0.0,2020-08-27 16:00:00
0.16875,254.61,19.08,35.46,2.9,0.0,2020-08-27 17:00:00
0.021920000000000002,51.48,7.67,34.59,2.48,0.0,2020-08-27 18:00:00
0.0,0.0,0.0,33.01,0.97,0.0,2020-08-27 19:00:00
0.0,0.0,0.0,31.05,1.03,0.0,2020-08-27 20:00:00
0.0,0.0,0.0,28.7,1.38,0.0,2020-08-27 21:00:00
0.0,0.0,0.0,27.13,1.79,0.0,2020-08-27 22:00:00
0.0,0.0,0.0,26.44,2.62,0.0,2020-08-27 23:00:00
0.0,0.0,0.0,25.88,3.17,0.0,2020-08-28 00:00:00
0.0,0.0,0.0,25.16,3.24,0.0,2020-08-28 01:00:00
0.0,0.0,0.0,24.29,2.76,0.0,2020-08-28 02:00:00
0.0,0.0,0.0,23.5,2.48,0.0,2020-08-28 03:00:00
0.0,0.0,0.0,22.8,2.48,0.0,2020-08-28 04:00:00
0.0,0.0,0.0,22.14,2.48,0.0,2020-08-28 05:00:00
0.011869999999999999,27.11,5.26,21.56,2.21,0.0,2020-08-28 06:00:00
0.13508,202.78,16.65,22.31,1.45,0.0,2020-08-28 07:00:00
0.31139999999999995,406.58,27.99,24.31,1.79,0.0,2020-08-28 08:00:00
0.53442,697.05,38.88,26.28,2.14,0.0,2020-08-28 09:00:00
0.6223099999999999,834.08,48.65,27.93,1.79,0.0,2020-08-28 10:00:00
0.70623,970.49,56.11,29.38,1.79,0.0,2020-08-28 11:00:00
0.7449,1023.85,59.36,30.72,2.62,0.0,2020-08-28 12:00:00
0.7223200000000001,985.99,57.1,31.65,3.1,0.0,2020-08-28 13:00:00
0.65274,879.68,50.28,32.22,3.38,0.0,2020-08-28 14:00:00
0.5398999999999999,718.2,40.82,32.13,3.24,0.0,2020-08-28 15:00:00
0.36961,493.89,30.09,32.04,3.03,0.0,2020-08-28 16:00:00
0.17073,254.16,18.8,31.48,2.69,0.0,2020-08-28 17:00:00
0.019190000000000002,48.09,7.39,30.52,2.55,0.0,2020-08-28 18:00:00
0.0,0.0,0.0,28.36,3.1,0.0,2020-08-28 19:00:00
0.0,0.0,0.0,26.62,3.38,0.0,2020-08-28 20:00:00
0.0,0.0,0.0,25.06,3.59,0.0,2020-08-28 21:00:00
0.0,0.0,0.0,23.49,3.86,0.0,2020-08-28 22:00:00
0.0,0.0,0.0,21.93,3.59,0.0,2020-08-28 23:00:00
0.0,0.0,0.0,20.61,3.38,0.0,2020-08-29 00:00:00
0.0,0.0,0.0,19.26,3.52,0.0,2020-08-29 01:00:00
0.0,0.0,0.0,18.13,3.66,0.0,2020-08-29 02:00:00
0.0,0.0,0.0,17.34,3.59,0.0,2020-08-29 03:00:00
0.0,0.0,0.0,16.9,3.1,0.0,2020-08-29 04:00:00
0.0,0.0,0.0,16.55,3.03,0.0,2020-08-29 05:00:00
0.01045,24.48,5.09,16.31,3.1,0.0,2020-08-29 06:00:00
0.14474,209.25,16.49,16.06,3.17,0.0,2020-08-29 07:00:00
0.36797,459.33,27.82,17.11,3.38,0.0,2020-08-29 08:00:00
0.54768,679.64,38.68,18.52,3.38,0.0,2020-08-29 09:00:00
0.67262,852.84,48.41,20.02,3.24,0.0,2020-08-29 10:00:00
0.7520800000000001,971.89,55.81,21.22,3.24,0.0,2020-08-29 11:00:00
0.66314,855.78,59.01,22.2,3.1,0.0,2020-08-29 12:00:00
0.54334,696.04,56.74,23.19,3.17,0.0,2020-08-29 13:00:00
0.67599,874.48,49.94,24.05,3.45,0.0,2020-08-29 14:00:00
0.59774,759.25,40.52,23.94,4.14,0.0,2020-08-29 15:00:00
0.35341,448.12,29.79,22.63,4.34,0.0,2020-08-29 16:00:00
0.19091999999999998,273.22,18.51,22.4,3.86,0.0,2020-08-29 17:00:00
0.02194,43.36,7.11,21.59,4.0,0.0,2020-08-29 18:00:00
0.0,0.0,0.0,19.56,4.07,0.0,2020-08-29 19:00:00
0.0,0.0,0.0,18.29,3.52,0.0,2020-08-29 20:00:00
0.0,0.0,0.0,17.45,3.24,0.0,2020-08-29 21:00:00
0.0,0.0,0.0,16.77,3.03,0.0,2020-08-29 22:00:00
0.0,0.0,0.0,16.05,2.83,0.0,2020-08-29 23:00:00
0.0,0.0,0.0,15.37,2.55,0.0,2020-08-30 00:00:00
0.0,0.0,0.0,14.75,2.34,0.0,2020-08-30 01:00:00
0.0,0.0,0.0,14.13,2.28,0.0,2020-08-30 02:00:00
0.0,0.0,0.0,13.57,2.14,0.0,2020-08-30 03:00:00
0.0,0.0,0.0,13.09,1.93,0.0,2020-08-30 04:00:00
0.0,0.0,0.0,12.63,1.59,0.0,2020-08-30 05:00:00
0.0101,23.61,4.93,12.23,1.45,0.0,2020-08-30 06:00:00
0.1517,218.95,16.32,12.77,1.17,0.0,2020-08-30 07:00:00
0.382,475.22,27.64,14.44,1.93,0.0,2020-08-30 08:00:00
0.56626,704.66,38.48,16.37,2.14,0.0,2020-08-30 09:00:00
0.6853400000000001,877.73,48.17,18.21,1.93,0.0,2020-08-30 10:00:00
0.7597999999999999,1006.46,55.51,19.76,1.45,0.0,2020-08-30 11:00:00
0.76735,1041.01,58.66,20.84,0.9,0.0,2020-08-30 12:00:00
0.67353,900.28,56.38,21.41,0.83,0.0,2020-08-30 13:00:00
0.63015,834.32,49.6,21.99,0.9,0.0,2020-08-30 14:00:00
0.28795,370.99,40.2,22.36,1.31,0.0,2020-08-30 15:00:00
0.27729000000000004,357.5,29.5,22.18,1.72,0.0,2020-08-30 16:00:00
0.07339,107.8,18.22,22.16,2.21,0.0,2020-08-30 17:00:00
0.020579999999999998,41.28,6.82,21.63,2.62,0.0,2020-08-30 18:00:00
0.0,0.0,0.0,20.57,2.34,0.0,2020-08-30 19:00:00
0.0,0.0,0.0,19.34,2.55,0.0,2020-08-30 20:00:00
0.0,0.0,0.0,18.25,2.55,0.0,2020-08-30 21:00:00
0.0,0.0,0.0,17.32,2.55,0.0,2020-08-30 22:00:00
0.0,0.0,0.0,16.52,2.76,0.0,2020-08-30 23:00:00
0.0,0.0,0.0,15.82,2.97,0.0,2020-08-31 00:00:00
0.0,0.0,0.0,15.08,2.76,0.0,2020-08-31 01:00:00
0.0,0.0,0.0,14.35,2.48,0.0,2020-08-31 02:00:00
0.0,0.0,0.0,13.7,2.34,0.0,2020-08-31 03:00:00
0.0,0.0,0.0,13.13,2.28,0.0,2020-08-31 04:00:00
0.0,0.0,0.0,12.64,2.21,0.0,2020-08-31 05:00:00
0.00951,22.74,4.76,12.24,2.14,0.0,2020-08-31 06:00:00
0.15735,229.57,16.15,12.77,1.86,0.0,2020-08-31 07:00:00
0.36910000000000004,458.88,27.47,14.89,2.21,0.0,2020-08-31 08:00:00
0.54447,683.08,38.28,17.28,1.72,0.0,2020-08-31 09:00:00
0.65663,856.24,47.93,19.43,1.1,0.0,2020-08-31 10:00:00
0.7199099999999999,962.81,55.21,21.25,1.1,0.0,2020-08-31 11:00:00
0.63937,847.57,58.3,22.7,1.31,0.0,2020-08-31 12:00:00
0.68656,920.79,56.02,23.79,1.38,0.0,2020-08-31 13:00:00
0.66912,893.03,49.26,24.39,1.45,0.0,2020-08-31 14:00:00
0.35383,458.62,39.89,24.69,1.45,0.0,2020-08-31 15:00:00
0.26389,345.45,29.2,24.61,1.38,0.0,2020-08-31 16:00:00
0.14805000000000001,211.3,17.93,24.37,1.17,0.0,2020-08-31 17:00:00
0.0013700000000000001,9.27,6.53,23.97,1.1,0.0,2020-08-31 18:00:00
0.0,0.0,0.0,22.82,1.66,0.0,2020-08-31 19:00:00
0.0,0.0,0.0,21.55,1.52,0.0,2020-08-31 20:00:00
0.0,0.0,0.0,20.49,0.83,0.0,2020-08-31 21:00:00
0.0,0.0,0.0,20.83,0.28,0.0,2020-08-31 22:00:00
0.0,0.0,0.0,17.91,1.31,0.0,2020-08-31 23:00:00
0.0,0.0,0.0,17.1,1.79,0.0,2020-09-01 00:00:00
0.0,0.0,0.0,16.21,1.52,0.0,2020-09-01 01:00:00
0.0,0.0,0.0,15.55,1.24,0.0,2020-09-01 02:00:00
0.0,0.0,0.0,15.0,1.24,0.0,2020-09-01 03:00:00
0.0,0.0,0.0,14.46,1.31,0.0,2020-09-01 04:00:00
0.0,0.0,0.0,14.23,1.31,0.0,2020-09-01 05:00:00
0.00824,20.99,4.59,14.43,1.24,0.0,2020-09-01 06:00:00
0.04902,75.13,15.99,15.42,1.24,0.0,2020-09-01 07:00:00
0.047909999999999994,74.17,27.29,17.23,0.97,0.0,2020-09-01 08:00:00
0.24556999999999998,314.91,38.08,19.75,1.03,0.0,2020-09-01 09:00:00
0.34312,440.71,47.69,21.8,1.1,0.0,2020-09-01 10:00:00
0.60011,799.98,54.9,23.75,0.9,0.0,2020-09-01 11:00:00
0.7055499999999999,974.05,57.95,25.52,0.76,0.0,2020-09-01 12:00:00
0.20762,278.33,55.65,26.59,0.83,0.0,2020-09-01 13:00:00
0.54126,734.24,48.92,27.3,0.41,0.0,2020-09-01 14:00:00
0.5260199999999999,715.34,39.57,27.54,0.07,0.0,2020-09-01 15:00:00
0.17782,241.67,28.9,27.27,0.48,0.0,2020-09-01 16:00:00
0.14309,207.73,17.64,26.94,1.31,0.0,2020-09-01 17:00:00
0.01382,31.23,6.23,26.09,2.21,0.0,2020-09-01 18:00:00
0.0,0.0,0.0,24.75,1.31,0.0,2020-09-01 19:00:00
0.0,0.0,0.0,23.61,1.24,0.0,2020-09-01 20:00:00
0.0,0.0,0.0,22.31,0.97,0.0,2020-09-01 21:00:00
0.0,0.0,0.0,20.58,1.72,0.0,2020-09-01 22:00:00
0.0,0.0,0.0,19.07,2.21,0.0,2020-09-01 23:00:00
0.0,0.0,0.0,18.47,2.83,0.0,2020-09-02 00:00:00
0.0,0.0,0.0,18.11,3.45,0.0,2020-09-02 01:00:00
0.0,0.0,0.0,17.39,3.52,0.0,2020-09-02 02:00:00
0.0,0.0,0.0,16.76,3.38,0.0,2020-09-02 03:00:00
0.0,0.0,0.0,16.27,3.17,0.0,2020-09-02 04:00:00
0.0,0.0,0.0,15.82,3.03,0.0,2020-09-02 05:00:00
0.00877,21.86,4.41,15.46,2.9,0.0,2020-09-02 06:00:00
0.14522,210.24,15.82,15.93,2.69,0.0,2020-09-02 07:00:00
0.36351999999999995,455.57,27.11,18.06,3.31,0.0,2020-09-02 08:00:00
0.53475,670.86,37.88,20.51,3.17,0.0,2020-09-02 09:00:00
0.65898,851.42,47.44,22.78,2.76,0.0,2020-09-02 10:00:00
0.73099,976.46,54.6,24.65,2.14,0.0,2020-09-02 11:00:00
0.73245,1001.93,57.59,26.23,1.52,0.0,2020-09-02 12:00:00
0.70938,988.0,55.28,27.37,0.83,0.0,2020-09-02 13:00:00
0.64712,902.25,48.57,28.25,0.34,0.0,2020-09-02 14:00:00
0.5260900000000001,719.1,39.25,28.71,0.14,0.0,2020-09-02 15:00:00
0.36769,496.98,28.6,28.72,0.21,0.0,2020-09-02 16:00:00
0.16436,245.44,17.34,28.42,0.41,0.0,2020-09-02 17:00:00
0.01416,37.27,5.93,27.88,0.83,0.0,2020-09-02 18:00:00
0.0,0.0,0.0,26.6,1.52,0.0,2020-09-02 19:00:00
0.0,0.0,0.0,25.16,1.31,0.0,2020-09-02 20:00:00
0.0,0.0,0.0,24.82,0.55,0.0,2020-09-02 21:00:00
0.0,0.0,0.0,21.81,1.38,0.0,2020-09-02 22:00:00
0.0,0.0,0.0,20.36,1.93,0.0,2020-09-02 23:00:00
0.0,0.0,0.0,18.87,1.93,0.0,2020-09-03 00:00:00
0.0,0.0,0.0,18.38,2.28,0.0,2020-09-03 01:00:00
0.0,0.0,0.0,18.29,2.69,0.0,2020-09-03 02:00:00
0.0,0.0,0.0,17.8,2.48,0.0,2020-09-03 03:00:00
0.0,0.0,0.0,17.22,2.28,0.0,2020-09-03 04:00:00
