energy_kwh,irradiance,sun_height,temperature,wind_speed,intensity,datetime,humidity,ghi,hour,day_of_week,month,season
0.0,0.0,0.0,14.39,2.41,0.0,2020-10-22 17:00:00,87.09,0.0,17,3,10,3
0.0,0.0,0.0,13.37,1.93,0.0,2020-10-22 18:00:00,91.96,0.0,18,3,10,3
0.0,0.0,0.0,12.57,1.72,0.0,2020-10-22 19:00:00,93.19,0.0,19,3,10,3
0.0,0.0,0.0,11.79,2.07,0.0,2020-10-22 20:00:00,94.31,0.0,20,3,10,3
0.0,0.0,0.0,11.69,2.14,0.0,2020-10-22 21:00:00,96.32,0.0,21,3,10,3
0.0,0.0,0.0,11.44,2.14,0.0,2020-10-22 22:00:00,97.98,0.0,22,3,10,3
0.0,0.0,0.0,11.25,2.55,0.0,2020-10-22 23:00:00,97.3,0.0,23,3,10,3
0.0,0.0,0.0,10.9,2.76,0.0,2020-10-23 00:00:00,96.17,0.0,0,4,10,3
0.0,0.0,0.0,10.64,2.76,0.0,2020-10-23 01:00:00,96.96,0.0,1,4,10,3
0.0,0.0,0.0,10.3,2.76,0.0,2020-10-23 02:00:00,99.51,0.0,2,4,10,3
0.0,0.0,0.0,10.18,2.69,0.0,2020-10-23 03:00:00,100.0,0.0,3,4,10,3
0.0,0.0,0.0,9.96,2.14,0.0,2020-10-23 04:00:00,99.08,0.0,4,4,10,3
0.0,0.0,0.0,9.91,1.93,0.0,2020-10-23 05:00:00,97.96,0.0,5,4,10,3
0.0,0.0,0.0,9.44,1.93,0.0,2020-10-23 06:00:00,97.24,4.0,6,4,10,3
0.0487,77.25,5.85,9.29,2.0,0.0,2020-10-23 07:00:00,95.81,70.2,7,4,10,3
0.26333,319.08,16.14,9.81,2.97,0.0,2020-10-23 08:00:00,91.43,170.62,8,4,10,3
0.24281999999999998,294.13,25.25,10.59,3.17,0.0,2020-10-23 09:00:00,84.34,265.52,9,4,10,3
0.59273,714.33,32.5,12.0,3.17,0.0,2020-10-23 10:00:00,69.58,327.38,10,4,10,3
0.6394099999999999,778.19,37.06,13.01,3.31,0.0,2020-10-23 11:00:00,57.57,429.98,11,4,10,3
0.66367,809.76,38.2,13.73,3.72,0.0,2020-10-23 12:00:00,52.97,484.12,12,4,10,3
0.68433,836.05,35.68,14.0,3.79,0.0,2020-10-23 13:00:00,51.72,390.95,13,4,10,3
0.08376,115.89,29.98,14.17,3.72,0.0,2020-10-23 14:00:00,52.28,300.2,14,4,10,3
0.02163,39.87,21.92,14.19,3.52,0.0,2020-10-23 15:00:00,54.7,186.82,15,4,10,3
0.21728999999999998,275.64,12.3,13.8,3.03,0.0,2020-10-23 16:00:00,61.49,72.6,16,4,10,3
0.0,0.0,0.0,13.01,2.34,0.0,2020-10-23 17:00:00,81.28,0.0,17,4,10,3
0.0,0.0,0.0,12.04,2.0,0.0,2020-10-23 18:00:00,84.45,0.0,18,4,10,3
0.0,0.0,0.0,11.54,2.0,0.0,2020-10-23 19:00:00,86.71,0.0,19,4,10,3
0.0,0.0,0.0,10.66,1.93,0.0,2020-10-23 20:00:00,88.27,0.0,20,4,10,3
0.0,0.0,0.0,10.02,1.79,0.0,2020-10-23 21:00:00,90.66,0.0,21,4,10,3
0.0,0.0,0.0,9.34,1.59,0.0,2020-10-23 22:00:00,93.35,0.0,22,4,10,3
0.0,0.0,0.0,8.73,1.52,0.0,2020-10-23 23:00:00,95.39,0.0,23,4,10,3
0.0,0.0,0.0,8.12,1.45,0.0,2020-10-24 00:00:00,97.28,0.0,0,5,10,3
0.0,0.0,0.0,7.52,1.24,0.0,2020-10-24 01:00:00,98.83,0.0,1,5,10,3
0.0,0.0,0.0,7.17,1.1,0.0,2020-10-24 02:00:00,99.93,0.0,2,5,10,3
0.0,0.0,0.0,6.87,1.03,0.0,2020-10-24 03:00:00,99.88,0.0,3,5,10,3
0.0,0.0,0.0,6.62,1.03,0.0,2020-10-24 04:00:00,99.91,0.0,4,5,10,3
0.0,0.0,0.0,6.57,0.97,0.0,2020-10-24 05:00:00,100.0,0.0,5,5,10,3
0.0,0.0,0.0,6.51,0.97,0.0,2020-10-24 06:00:00,100.0,4.1,6,5,10,3
0.039270000000000006,64.54,5.63,7.13,0.41,0.0,2020-10-24 07:00:00,96.72,85.78,7,5,10,3
0.12768000000000002,163.83,15.9,7.97,0.48,0.0,2020-10-24 08:00:00,87.61,210.35,8,5,10,3
0.14122,179.95,24.97,9.57,0.97,0.0,2020-10-24 09:00:00,73.6,328.5,9,5,10,3
0.21588,266.78,32.19,11.32,1.66,0.0,2020-10-24 10:00:00,61.23,417.38,10,5,10,3
0.43162,522.43,36.72,13.15,2.62,0.0,2020-10-24 11:00:00,54.68,466.27,11,5,10,3
0.26303,324.19,37.85,14.25,2.97,0.0,2020-10-24 12:00:00,50.87,496.6,12,5,10,3
0.5576,682.01,35.34,15.21,3.17,0.0,2020-10-24 13:00:00,47.66,390.23,13,5,10,3
0.57237,699.75,29.66,15.73,3.38,0.0,2020-10-24 14:00:00,45.89,305.6,14,5,10,3
0.42256,514.24,21.63,15.93,3.52,0.0,2020-10-24 15:00:00,46.22,198.85,15,5,10,3
0.22858,291.16,12.03,15.39,3.45,0.0,2020-10-24 16:00:00,51.46,76.85,16,5,10,3
0.0,0.0,0.0,14.23,3.03,0.0,2020-10-24 17:00:00,69.14,0.0,17,5,10,3
0.0,0.0,0.0,12.75,3.03,0.0,2020-10-24 18:00:00,75.91,0.0,18,5,10,3
0.0,0.0,0.0,11.73,3.1,0.0,2020-10-24 19:00:00,80.12,0.0,19,5,10,3
0.0,0.0,0.0,11.02,2.83,0.0,2020-10-24 20:00:00,85.9,0.0,20,5,10,3
0.0,0.0,0.0,10.41,2.55,0.0,2020-10-24 21:00:00,91.6,0.0,21,5,10,3
0.0,0.0,0.0,10.03,2.55,0.0,2020-10-24 22:00:00,96.43,0.0,22,5,10,3
0.0,0.0,0.0,9.65,2.62,0.0,2020-10-24 23:00:00,100.0,0.0,23,5,10,3
0.0,0.0,0.0,9.3,2.69,0.0,2020-10-25 00:00:00,100.0,0.0,0,6,10,3
0.0,0.0,0.0,9.29,2.76,0.0,2020-10-25 01:00:00,100.0,0.0,1,6,10,3
0.0,0.0,0.0,9.22,2.83,0.0,2020-10-25 02:00:00,100.0,0.0,2,6,10,3
0.0,0.0,0.0,9.17,2.97,0.0,2020-10-25 03:00:00,99.56,0.0,3,6,10,3
0.0,0.0,0.0,9.23,3.17,0.0,2020-10-25 04:00:00,97.57,0.0,4,6,10,3
0.0,0.0,0.0,9.21,3.31,0.0,2020-10-25 05:00:00,96.67,0.0,5,6,10,3
0.0,0.0,0.0,9.32,3.45,0.0,2020-10-25 06:00:00,96.49,0.0,6,6,10,3
0.00156,9.27,5.41,9.73,3.31,0.0,2020-10-25 07:00:00,96.24,57.78,7,6,10,3
0.04283,65.82,15.65,10.23,3.24,0.0,2020-10-25 08:00:00,95.28,145.75,8,6,10,3
0.11473,149.63,24.7,10.85,4.34,0.0,2020-10-25 09:00:00,93.58,221.38,9,6,10,3
0.17149,214.3,31.88,11.66,5.72,0.0,2020-10-25 10:00:00,91.74,274.6,10,6,10,3
0.14683000000000002,187.21,36.39,12.43,6.21,0.0,2020-10-25 11:00:00,88.81,295.17,11,6,10,3
0.5443,647.41,37.5,13.44,6.21,0.0,2020-10-25 12:00:00,84.42,216.6,12,6,10,3
0.06423999999999999,92.71,35.0,14.52,7.1,0.0,2020-10-25 13:00:00,78.83,168.23,13,6,10,3
0.06576,94.56,29.34,14.59,6.55,0.0,2020-10-25 14:00:00,77.05,135.12,14,6,10,3
0.08178,113.24,21.34,13.88,4.97,0.0,2020-10-25 15:00:00,79.64,92.95,15,6,10,3
0.14421,187.32,11.76,13.14,5.1,0.0,2020-10-25 16:00:00,85.67,33.95,16,6,10,3
0.0,0.0,0.0,12.38,5.03,0.0,2020-10-25 17:00:00,90.89,0.0,17,6,10,3
0.0,0.0,0.0,12.18,4.83,0.0,2020-10-25 18:00:00,93.71,0.0,18,6,10,3
0.0,0.0,0.0,12.05,4.21,0.0,2020-10-25 19:00:00,96.67,0.0,19,6,10,3
0.0,0.0,0.0,11.5,3.59,0.0,2020-10-25 20:00:00,98.02,0.0,20,6,10,3
0.0,0.0,0.0,10.6,3.24,0.0,2020-10-25 21:00:00,97.98,0.0,21,6,10,3
0.0,0.0,0.0,9.96,2.83,0.0,2020-10-25 22:00:00,95.61,0.0,22,6,10,3
0.0,0.0,0.0,9.26,2.21,0.0,2020-10-25 23:00:00,95.89,0.0,23,6,10,3
0.0,0.0,0.0,8.73,2.0,0.0,2020-10-26 00:00:00,95.08,0.0,0,0,10,3
0.0,0.0,0.0,7.74,1.93,0.0,2020-10-26 01:00:00,93.48,0.0,1,0,10,3
0.0,0.0,0.0,6.94,1.93,0.0,2020-10-26 02:00:00,92.21,0.0,2,0,10,3
0.0,0.0,0.0,6.72,1.86,0.0,2020-10-26 03:00:00,91.8,0.0,3,0,10,3
0.0,0.0,0.0,6.15,1.93,0.0,2020-10-26 04:00:00,91.92,0.0,4,0,10,3
0.0,0.0,0.0,5.57,1.93,0.0,2020-10-26 05:00:00,92.61,0.0,5,0,10,3
0.0,0.0,0.0,5.16,1.79,0.0,2020-10-26 06:00:00,93.99,0.0,6,0,10,3
0.07523,112.3,5.18,5.46,1.66,0.0,2020-10-26 07:00:00,92.76,90.47,7,0,10,3
0.32625,390.71,15.41,6.91,1.52,0.0,2020-10-26 08:00:00,84.12,220.93,8,0,10,3
0.55876,662.27,24.42,8.59,2.76,0.0,2020-10-26 09:00:00,74.26,335.45,9,0,10,3
0.61697,733.79,31.57,10.02,3.79,0.0,2020-10-26 10:00:00,63.55,480.25,10,0,10,3
0.7795599999999999,948.77,36.05,11.01,3.72,0.0,2020-10-26 11:00:00,55.35,585.62,11,0,10,3
0.73446,896.86,37.15,12.14,3.59,0.0,2020-10-26 12:00:00,50.09,550.88,12,0,10,3
0.57526,693.88,34.66,13.15,3.79,0.0,2020-10-26 13:00:00,47.03,460.17,13,0,10,3
0.53034,638.29,29.03,13.63,3.79,0.0,2020-10-26 14:00:00,45.58,357.98,14,0,10,3
0.46223000000000003,556.41,21.06,13.65,3.66,0.0,2020-10-26 15:00:00,45.78,229.0,15,0,10,3
0.27386,344.22,11.5,13.3,3.1,0.0,2020-10-26 16:00:00,50.74,86.97,16,0,10,3
0.0,0.0,0.0,12.28,2.28,0.0,2020-10-26 17:00:00,71.39,0.0,17,0,10,3
0.0,0.0,0.0,10.77,1.72,0.0,2020-10-26 18:00:00,76.49,0.0,18,0,10,3
0.0,0.0,0.0,9.32,1.52,0.0,2020-10-26 19:00:00,79.72,0.0,19,0,10,3
0.0,0.0,0.0,8.28,1.38,0.0,2020-10-26 20:00:00,83.26,0.0,20,0,10,3
0.0,0.0,0.0,7.3,1.45,0.0,2020-10-26 21:00:00,86.85,0.0,21,0,10,3
0.0,0.0,0.0,6.49,1.52,0.0,2020-10-26 22:00:00,90.35,0.0,22,0,10,3
0.0,0.0,0.0,5.73,1.52,0.0,2020-10-26 23:00:00,93.12,0.0,23,0,10,3
0.0,0.0,0.0,5.19,1.38,0.0,2020-10-27 00:00:00,95.67,0.0,0,1,10,3
0.0,0.0,0.0,4.98,1.24,0.0,2020-10-27 01:00:00,97.52,0.0,1,1,10,3
0.0,0.0,0.0,4.75,1.17,0.0,2020-10-27 02:00:00,97.68,0.0,2,1,10,3
0.0,0.0,0.0,4.56,1.1,0.0,2020-10-27 03:00:00,96.39,0.0,3,1,10,3
0.0,0.0,0.0,4.58,0.97,0.0,2020-10-27 04:00:00,96.66,0.0,4,1,10,3
0.0,0.0,0.0,4.58,0.9,0.0,2020-10-27 05:00:00,94.64,0.0,5,1,10,3
0.0,0.0,0.0,4.41,0.9,0.0,2020-10-27 06:00:00,94.32,0.0,6,1,10,3
0.05286,82.85,4.96,4.24,1.24,0.0,2020-10-27 07:00:00,91.96,90.38,7,1,10,3
0.23755,286.9,15.16,5.87,0.97,0.0,2020-10-27 08:00:00,77.97,248.6,8,1,10,3
0.42989,511.76,24.15,8.5,1.45,0.0,2020-10-27 09:00:00,64.68,395.8,9,1,10,3
0.6520499999999999,795.51,31.27,10.43,1.86,0.0,2020-10-27 10:00:00,55.98,510.08,10,1,10,3
0.6895800000000001,850.58,35.72,11.92,2.14,0.0,2020-10-27 11:00:00,51.16,566.6,11,1,10,3
0.7631699999999999,949.86,36.81,13.03,2.62,0.0,2020-10-27 12:00:00,49.26,590.92,12,1,10,3
0.7111900000000001,877.46,34.33,13.8,2.97,0.0,2020-10-27 13:00:00,48.96,500.2,13,1,10,3
0.59797,728.72,28.72,14.39,3.1,0.0,2020-10-27 14:00:00,49.65,398.25,14,1,10,3
0.42783,518.61,20.78,14.55,3.03,0.0,2020-10-27 15:00:00,52.07,247.8,15,1,10,3
0.21095,269.43,11.24,14.34,2.97,0.0,2020-10-27 16:00:00,59.96,84.07,16,1,10,3
0.0,0.0,0.0,13.14,2.76,0.0,2020-10-27 17:00:00,78.27,0.0,17,1,10,3
0.0,0.0,0.0,11.73,2.62,0.0,2020-10-27 18:00:00,82.59,0.0,18,1,10,3
0.0,0.0,0.0,11.64,2.62,0.0,2020-10-27 19:00:00,85.68,0.0,19,1,10,3
0.0,0.0,0.0,10.8,2.34,0.0,2020-10-27 20:00:00,87.86,0.0,20,1,10,3
0.0,0.0,0.0,9.99,1.93,0.0,2020-10-27 21:00:00,90.34,0.0,21,1,10,3
0.0,0.0,0.0,9.33,1.72,0.0,2020-10-27 22:00:00,93.96,0.0,22,1,10,3
0.0,0.0,0.0,8.79,1.72,0.0,2020-10-27 23:00:00,98.49,0.0,23,1,10,3
0.0,0.0,0.0,8.23,1.59,0.0,2020-10-28 00:00:00,100.0,0.0,0,2,10,3
0.0,0.0,0.0,7.89,1.24,0.0,2020-10-28 01:00:00,100.0,0.0,1,2,10,3
0.0,0.0,0.0,7.2,1.03,0.0,2020-10-28 02:00:00,100.0,0.0,2,2,10,3
0.0,0.0,0.0,7.38,0.76,0.0,2020-10-28 03:00:00,98.82,0.0,3,2,10,3
0.0,0.0,0.0,7.75,0.62,0.0,2020-10-28 04:00:00,97.68,0.0,4,2,10,3
0.0,0.0,0.0,7.35,0.69,0.0,2020-10-28 05:00:00,98.01,0.0,5,2,10,3
0.0,0.0,0.0,6.94,0.69,0.0,2020-10-28 06:00:00,99.09,0.0,6,2,10,3
0.00973,23.1,4.74,7.31,0.9,0.0,2020-10-28 07:00:00,98.21,38.75,7,2,10,3
0.03624,57.48,14.92,8.47,0.83,0.0,2020-10-28 08:00:00,93.53,103.55,8,2,10,3
0.07014,98.27,23.87,9.53,0.9,0.0,2020-10-28 09:00:00,89.44,168.82,9,2,10,3
0.08484,115.89,30.96,10.52,0.97,0.0,2020-10-28 10:00:00,84.46,222.7,10,2,10,3
0.09717,130.72,35.39,11.5,1.1,0.0,2020-10-28 11:00:00,79.21,263.5,11,2,10,3
0.11568,152.97,36.47,12.73,1.31,0.0,2020-10-28 12:00:00,75.38,228.6,12,2,10,3
0.16219999999999998,207.73,34.0,13.92,1.72,0.0,2020-10-28 13:00:00,73.49,209.02,13,2,10,3
0.08086,113.11,28.42,14.97,1.93,0.0,2020-10-28 14:00:00,71.33,158.57,14,2,10,3
0.08349,116.32,20.5,15.46,2.28,0.0,2020-10-28 15:00:00,69.63,106.15,15,2,10,3
0.0425,67.04,10.99,15.53,2.28,0.0,2020-10-28 16:00:00,77.43,35.4,16,2,10,3
0.0,0.0,0.0,14.63,1.72,0.0,2020-10-28 17:00:00,88.4,0.0,17,2,10,3
0.0,0.0,0.0,13.32,1.66,0.0,2020-10-28 18:00:00,94.27,0.0,18,2,10,3
0.0,0.0,0.0,12.25,1.45,0.0,2020-10-28 19:00:00,100.0,0.0,19,2,10,3
0.0,0.0,0.0,11.54,1.24,0.0,2020-10-28 20:00:00,100.0,0.0,20,2,10,3
0.0,0.0,0.0,11.17,1.03,0.0,2020-10-28 21:00:00,100.0,0.0,21,2,10,3
0.0,0.0,0.0,11.03,0.9,0.0,2020-10-28 22:00:00,100.0,0.0,22,2,10,3
0.0,0.0,0.0,11.19,0.69,0.0,2020-10-28 23:00:00,100.0,0.0,23,2,10,3
0.0,0.0,0.0,11.44,0.34,0.0,2020-10-29 00:00:00,100.0,0.0,0,3,10,3
0.0,0.0,0.0,11.77,0.34,0.0,2020-10-29 01:00:00,100.0,0.0,1,3,10,3
0.0,0.0,0.0,10.77,0.76,0.0,2020-10-29 02:00:00,100.0,0.0,2,3,10,3
0.0,0.0,0.0,10.9,0.48,0.0,2020-10-29 03:00:00,98.93,0.0,3,3,10,3
0.0,0.0,0.0,10.98,0.21,0.0,2020-10-29 04:00:00,100.0,0.0,4,3,10,3
0.0,0.0,0.0,10.94,0.28,0.0,2020-10-29 05:00:00,100.0,0.0,5,3,10,3
0.0,0.0,0.0,10.75,0.55,0.0,2020-10-29 06:00:00,99.04,0.0,6,3,10,3
0.00902,22.34,4.52,10.69,0.9,0.0,2020-10-29 07:00:00,96.85,42.88,7,3,10,3
0.057159999999999996,83.43,14.67,10.97,0.97,0.0,2020-10-29 08:00:00,94.48,135.1,8,3,10,3
0.07568000000000001,105.69,23.6,11.79,1.1,0.0,2020-10-29 09:00:00,91.67,208.85,9,3,10,3
0.14389,185.64,30.66,12.36,0.83,0.0,2020-10-29 10:00:00,88.66,270.12,10,3,10,3
0.13327,174.3,35.07,13.15,0.48,0.0,2020-10-29 11:00:00,82.1,349.4,11,3,10,3
0.16247999999999999,209.51,36.14,14.1,0.34,0.0,2020-10-29 12:00:00,71.3,427.0,12,3,10,3
0.43329,539.49,33.68,14.87,0.55,0.0,2020-10-29 13:00:00,65.58,492.65,13,3,10,3
0.59414,759.27,28.12,15.53,0.34,0.0,2020-10-29 14:00:00,63.07,418.52,14,3,10,3
0.43165,542.59,20.23,16.08,0.28,0.0,2020-10-29 15:00:00,63.8,259.48,15,3,10,3
0.22078,286.89,10.74,15.98,0.55,0.0,2020-10-29 16:00:00,71.64,85.9,16,3,10,3
0.0,0.0,0.0,15.3,0.83,0.0,2020-10-29 17:00:00,84.22,0.0,17,3,10,3
0.0,0.0,0.0,13.93,0.76,0.0,2020-10-29 18:00:00,91.73,0.0,18,3,10,3
0.0,0.0,0.0,13.28,0.41,0.0,2020-10-29 19:00:00,97.94,0.0,19,3,10,3
0.0,0.0,0.0,12.34,0.9,0.0,2020-10-29 20:00:00,100.0,0.0,20,3,10,3
0.0,0.0,0.0,9.52,1.52,0.0,2020-10-29 21:00:00,100.0,0.0,21,3,10,3
0.0,0.0,0.0,8.23,1.72,0.0,2020-10-29 22:00:00,100.0,0.0,22,3,10,3
0.0,0.0,0.0,7.39,1.66,0.0,2020-10-29 23:00:00,100.0,0.0,23,3,10,3
0.0,0.0,0.0,6.79,1.59,0.0,2020-10-30 00:00:00,100.0,0.0,0,4,10,3
0.0,0.0,0.0,6.34,1.52,0.0,2020-10-30 01:00:00,100.0,0.0,1,4,10,3
0.0,0.0,0.0,5.99,1.59,0.0,2020-10-30 02:00:00,100.0,0.0,2,4,10,3
0.0,0.0,0.0,5.73,1.66,0.0,2020-10-30 03:00:00,100.0,0.0,3,4,10,3
0.0,0.0,0.0,5.56,1.72,0.0,2020-10-30 04:00:00,100.0,0.0,4,4,10,3
0.0,0.0,0.0,5.48,1.72,0.0,2020-10-30 05:00:00,99.66,0.0,5,4,10,3
0.0,0.0,0.0,5.3,1.72,0.0,2020-10-30 06:00:00,100.0,0.0,6,4,10,3
0.040909999999999995,67.74,4.29,5.45,1.52,0.0,2020-10-30 07:00:00,98.09,100.43,7,4,10,3
0.31722,381.08,14.43,6.94,1.24,0.0,2020-10-30 08:00:00,83.2,274.67,8,4,10,3
0.51932,627.92,23.33,9.95,1.24,0.0,2020-10-30 09:00:00,72.86,429.48,9,4,10,3
0.65022,815.79,30.36,12.74,0.97,0.0,2020-10-30 10:00:00,60.15,545.53,10,4,10,3
0.72848,946.64,34.74,15.17,0.76,0.0,2020-10-30 11:00:00,49.27,605.97,11,4,10,3
0.73849,980.22,35.81,16.98,0.48,0.0,2020-10-30 12:00:00,45.97,601.28,12,4,10,3
0.68079,898.87,33.36,18.21,0.41,0.0,2020-10-30 13:00:00,43.99,538.47,13,4,10,3
0.58225,753.82,27.82,18.91,0.48,0.0,2020-10-30 14:00:00,43.67,420.42,14,4,10,3
0.42702999999999997,543.75,19.96,19.13,0.41,0.0,2020-10-30 15:00:00,44.72,260.77,15,4,10,3
0.21838,288.09,10.5,18.78,0.41,0.0,2020-10-30 16:00:00,58.92,85.28,16,4,10,3
0.0,0.0,0.0,17.73,0.48,0.0,2020-10-30 17:00:00,56.76,0.0,17,4,10,3
0.0,0.0,0.0,17.06,0.62,0.0,2020-10-30 18:00:00,59.7,0.0,18,4,10,3
0.0,0.0,0.0,15.96,0.62,0.0,2020-10-30 19:00:00,63.45,0.0,19,4,10,3
0.0,0.0,0.0,12.57,1.52,0.0,2020-10-30 20:00:00,67.52,0.0,20,4,10,3
0.0,0.0,0.0,10.67,2.0,0.0,2020-10-30 21:00:00,70.08,0.0,21,4,10,3
0.0,0.0,0.0,9.57,1.86,0.0,2020-10-30 22:00:00,71.62,0.0,22,4,10,3
0.0,0.0,0.0,8.67,1.72,0.0,2020-10-30 23:00:00,72.54,0.0,23,4,10,3
0.0,0.0,0.0,7.98,1.59,0.0,2020-10-31 00:00:00,73.12,0.0,0,5,10,3
0.0,0.0,0.0,7.28,1.52,0.0,2020-10-31 01:00:00,73.78,0.0,1,5,10,3
0.0,0.0,0.0,6.92,1.45,0.0,2020-10-31 02:00:00,74.16,0.0,2,5,10,3
0.0,0.0,0.0,6.6,1.45,0.0,2020-10-31 03:00:00,73.93,0.0,3,5,10,3
0.0,0.0,0.0,6.33,1.38,0.0,2020-10-31 04:00:00,73.71,0.0,4,5,10,3
0.0,0.0,0.0,6.12,1.38,0.0,2020-10-31 05:00:00,74.55,0.0,5,5,10,3
0.0,0.0,0.0,5.98,1.38,0.0,2020-10-31 06:00:00,76.19,0.0,6,5,10,3
0.040799999999999996,67.91,4.07,5.32,1.24,0.0,2020-10-31 07:00:00,76.3,89.7,7,5,10,3
0.31475,381.25,14.18,7.59,0.62,0.0,2020-10-31 08:00:00,70.1,255.2,8,5,10,3
0.5060899999999999,625.31,23.06,12.07,0.41,0.0,2020-10-31 09:00:00,60.55,413.1,9,5,10,3
0.63054,812.16,30.06,15.07,0.21,0.0,2020-10-31 10:00:00,54.44,533.42,10,5,10,3
0.71305,943.56,34.42,17.28,0.41,0.0,2020-10-31 11:00:00,46.79,589.47,11,5,10,3
0.73945,977.18,35.48,18.87,1.03,0.0,2020-10-31 12:00:00,42.05,586.2,12,5,10,3
0.68871,895.74,33.04,19.88,1.52,0.0,2020-10-31 13:00:00,39.88,506.45,13,5,10,3
0.5779299999999999,737.26,27.53,20.4,1.72,0.0,2020-10-31 14:00:00,38.9,396.5,14,5,10,3
0.41984,529.56,19.69,20.47,1.72,0.0,2020-10-31 15:00:00,40.23,242.93,15,5,10,3
0.20402,269.76,10.26,19.91,1.52,0.0,2020-10-31 16:00:00,60.81,76.12,16,5,10,3
0.0,0.0,0.0,18.0,2.07,0.0,2020-10-31 17:00:00,56.99,0.0,17,5,10,3
0.0,0.0,0.0,16.17,1.93,0.0,2020-10-31 18:00:00,56.86,0.0,18,5,10,3
0.0,0.0,0.0,14.84,1.72,0.0,2020-10-31 19:00:00,57.87,0.0,19,5,10,3
0.0,0.0,0.0,14.09,1.17,0.0,2020-10-31 20:00:00,61.51,0.0,20,5,10,3
0.0,0.0,0.0,14.91,0.62,0.0,2020-10-31 21:00:00,62.94,0.0,21,5,10,3
0.0,0.0,0.0,13.69,0.76,0.0,2020-10-31 22:00:00,62.96,0.0,22,5,10,3
0.0,0.0,0.0,11.61,1.1,0.0,2020-10-31 23:00:00,66.3,0.0,23,5,10,3
0.0,0.0,0.0,10.27,1.1,0.0,2020-11-01 00:00:00,70.6,0.0,0,6,11,3
0.0,0.0,0.0,9.48,1.03,0.0,2020-11-01 01:00:00,75.43,0.0,1,6,11,3
0.0,0.0,0.0,8.98,0.97,0.0,2020-11-01 02:00:00,79.48,0.0,2,6,11,3
0.0,0.0,0.0,8.52,0.9,0.0,2020-11-01 03:00:00,84.76,0.0,3,6,11,3
0.0,0.0,0.0,8.07,0.97,0.0,2020-11-01 04:00:00,90.63,0.0,4,6,11,3
0.0,0.0,0.0,7.54,1.1,0.0,2020-11-01 05:00:00,96.27,0.0,5,6,11,3
0.0,0.0,0.0,7.11,1.17,0.0,2020-11-01 06:00:00,100.0,0.0,6,6,11,3
0.03096,54.98,3.85,6.83,1.31,0.0,2020-11-01 07:00:00,100.0,88.65,7,6,11,3
0.25688,313.81,13.94,8.56,0.69,0.0,2020-11-01 08:00:00,87.57,248.45,8,6,11,3
0.50952,630.82,22.79,12.73,0.48,0.0,2020-11-01 09:00:00,77.14,397.33,9,6,11,3
0.62449,799.77,29.77,15.29,0.41,0.0,2020-11-01 10:00:00,62.21,503.3,10,6,11,3
0.6835,890.49,34.11,17.09,0.69,0.0,2020-11-01 11:00:00,55.8,540.65,11,6,11,3
0.73156,960.55,35.16,18.48,1.1,0.0,2020-11-01 12:00:00,51.84,543.95,12,6,11,3
0.67952,881.91,32.73,19.42,1.38,0.0,2020-11-01 13:00:00,49.79,439.4,13,6,11,3
0.5222,662.14,27.25,20.0,1.52,0.0,2020-11-01 14:00:00,48.83,341.23,14,6,11,3
0.31483,396.52,19.44,20.06,1.66,0.0,2020-11-01 15:00:00,49.14,205.57,15,6,11,3
0.21737,286.35,10.02,19.55,1.59,0.0,2020-11-01 16:00:00,65.68,63.62,16,6,11,3
0.0,0.0,0.0,18.04,1.72,0.0,2020-11-01 17:00:00,62.78,0.0,17,6,11,3
0.0,0.0,0.0,16.55,1.79,0.0,2020-11-01 18:00:00,63.25,0.0,18,6,11,3
0.0,0.0,0.0,14.95,1.45,0.0,2020-11-01 19:00:00,64.98,0.0,19,6,11,3
0.0,0.0,0.0,13.89,1.17,0.0,2020-11-01 20:00:00,66.36,0.0,20,6,11,3
0.0,0.0,0.0,14.34,0.83,0.0,2020-11-01 21:00:00,68.26,0.0,21,6,11,3
0.0,0.0,0.0,14.3,0.48,0.0,2020-11-01 22:00:00,70.27,0.0,22,6,11,3
0.0,0.0,0.0,13.73,0.48,0.0,2020-11-01 23:00:00,72.21,0.0,23,6,11,3
0.0,0.0,0.0,13.17,0.48,0.0,2020-11-02 00:00:00,75.01,0.0,0,0,11,3
0.0,0.0,0.0,12.64,0.62,0.0,2020-11-02 01:00:00,77.39,0.0,1,0,11,3
0.0,0.0,0.0,11.93,0.76,0.0,2020-11-02 02:00:00,79.44,0.0,2,0,11,3
0.0,0.0,0.0,10.89,0.97,0.0,2020-11-02 03:00:00,82.32,0.0,3,0,11,3
0.0,0.0,0.0,9.87,1.24,0.0,2020-11-02 04:00:00,84.84,0.0,4,0,11,3
0.0,0.0,0.0,9.27,1.31,0.0,2020-11-02 05:00:00,87.16,0.0,5,0,11,3
0.0,0.0,0.0,8.95,1.24,0.0,2020-11-02 06:00:00,88.52,0.0,6,0,11,3
0.01116,25.98,3.63,8.4,1.24,0.0,2020-11-02 07:00:00,88.56,69.05,7,0,11,3
0.31364,385.0,13.7,10.32,0.62,0.0,2020-11-02 08:00:00,77.58,217.27,8,0,11,3
0.48723,605.2,22.52,13.71,0.41,0.0,2020-11-02 09:00:00,72.19,358.42,9,0,11,3
0.42513999999999996,531.05,29.47,15.78,0.41,0.0,2020-11-02 10:00:00,62.79,463.85,10,0,11,3
0.37431,468.96,33.79,17.34,0.76,0.0,2020-11-02 11:00:00,56.71,490.08,11,0,11,3
